program  c.domain  adv.model   protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
54       BINARY    malhonest   ps-rep-bin      3          1.35          76                 1                  1              25000            10000       0               1.13552              1.21                 412           106%       ~34           67.1151         201.345          0.31
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              25000            10000       1               1.14644              1.22                 411           105%       ~34           67.1151         201.345          0.38
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              25000            10000       2               1.12615              1.20                 411           107%       ~34           67.1151         201.345          0.31
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              25000            10000       5               1.13405              1.21                 412           105%       ~34           67.1151         201.345          0.33
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              25000            10000       10              1.14668              1.22                 411           105%       ~34           67.1151         201.345          0.31
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              10000            10000       0               1.14532              1.22                 413           105%       ~34           67.1151         201.345          0.26
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              10000            10000       1               1.13138              1.20                 409           106%       ~34           67.1151         201.345          0.28
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              10000            10000       2               1.1293               1.20                 411           108%       ~34           67.1151         201.345          0.31
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              10000            10000       5               1.14985              1.22                 413           105%       ~34           67.1151         201.345          0.29
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              10000            10000       10              1.13598              1.21                 411           106%       ~34           67.1151         201.345          0.33
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              1000             10000       0               1.54674              1.62                 411           83%        ~34           67.1151         201.345          0.32
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              1000             10000       1               1.56544              1.64                 411           82%        ~34           67.1151         201.345          0.28
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              1000             10000       2               1.558                1.63                 411           82%        ~34           67.1151         201.345          0.34
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              1000             10000       5               1.59147              1.66                 411           81%        ~34           67.1151         201.345          0.36
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              1000             10000       10              1.54954              1.62                 409           83%        ~34           67.1151         201.345          0.30
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              100              10000       0               6.39869              6.48                 411           24%        ~34           67.1151         201.345          0.40
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              100              10000       1               6.38078              6.45                 413           23%        ~34           67.1151         201.345          0.39
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              100              10000       2               6.39625              6.46                 409           24%        ~34           67.1151         201.345          0.48
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              100              10000       5               6.38225              6.45                 409           23%        ~34           67.1151         201.345          0.45
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 1              100              10000       10              6.40287              6.48                 411           26%        ~34           67.1151         201.345          0.46
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             25000            10000       0               1.11291              1.18                 412           107%       ~34           67.1151         201.345          0.28
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             25000            10000       1               1.13986              1.20                 411           105%       ~34           67.1151         201.345          0.32
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             25000            10000       2               1.13652              1.21                 413           105%       ~34           67.1151         201.345          0.29
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             25000            10000       5               1.13575              1.22                 411           105%       ~34           67.1151         201.345          0.33
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             25000            10000       10              1.12815              1.20                 409           106%       ~34           67.1151         201.345          0.27
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             10000            10000       0               1.15883              1.24                 411           101%       ~34           67.1151         201.345          0.34
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             10000            10000       1               1.13807              1.21                 411           105%       ~34           67.1151         201.345          0.38
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             10000            10000       2               1.13282              1.20                 411           106%       ~34           67.1151         201.345          0.32
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             10000            10000       5               1.14782              1.22                 411           105%       ~34           67.1151         201.345          0.33
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             10000            10000       10              1.13604              1.21                 414           106%       ~34           67.1151         201.345          0.30
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             1000             10000       0               1.5495               1.62                 409           82%        ~34           67.1151         201.345          0.34
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             1000             10000       1               1.56366              1.64                 414           82%        ~34           67.1151         201.345          0.31
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             1000             10000       2               1.54184              1.61                 412           84%        ~34           67.1151         201.345          0.35
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             1000             10000       5               1.57464              1.65                 413           83%        ~34           67.1151         201.345          0.34
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             1000             10000       10              1.54716              1.62                 413           84%        ~34           67.1151         201.345          0.35
54       BINARY    malhonest   ps-rep-bin      3          NA            NA                 NA                 30             100              10000       0               6.40059              6.47                 411           22%        ~34           67.1151         201.345          0.37
